OrbitalSpeed;SurfaceSpeed;TerminalVelocity;Altitude;Mass;Thrust;SpecificImpulse;SurfaceGravity;AerodynamicForce
458.1089055331302;472.12927957576875;inf;330073.77653809404;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128204e-06
418.02458896051354;434.1333362733586;inf;334394.84450041025;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128204e-06
378.5665922910378;397.06549327977353;inf;338296.41548328055;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128204e-06
339.7831294179901;361.05126734352626;inf;341781.9664289255;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128204e-06
301.7675777312687;326.28503726613934;inf;344854.56708220777;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128203e-06
264.68703626661335;293.062772156471;inf;347516.8953960993;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128205e-06
236.4098646709233;268.3415218211644;inf;349321.39342406543;7450.009765625;0.0;0.0;9.81335163116455;4.338631898128204e-06
231.52160126425426;264.13430205339785;inf;349613.33464302565;7450.009765625;0.0;0.0;9.81335163116455;3.460943872045982e-06
228.00810052068286;261.12384878601557;inf;349819.5115503516;7450.009765625;0.0;0.0;9.81335163116455;3.488870739691387e-06
224.51193167574874;258.13992767904307;inf;350021.6287550755;7450.009765625;0.0;0.0;9.81335163116455;3.5189571510755996e-06
221.03379390990835;255.1833624506529;inf;350219.68798112345;7450.009765625;0.0;0.0;9.81335163116455;3.551483966934478e-06
217.57442937234146;252.25500896928395;inf;350413.6909173961;7450.009765625;0.0;0.0;9.81335163116455;3.58709281914576e-06
214.13462616978003;249.3557563560305;inf;350603.63921665086;7450.009765625;0.0;0.0;9.81335163116455;3.6259438262749505e-06
210.71522122552133;246.4865277363256;inf;350789.5344980018;7450.009765625;0.0;0.0;9.81335163116455;3.6678141346498556e-06
207.31710363847574;243.64828124771407;inf;350971.37834149227;7450.009765625;0.0;0.0;9.81335163116455;3.7127982522772058e-06
203.941218093395;240.842010840971;inf;351149.1722946374;7450.009765625;0.0;0.0;9.81335163116455;3.7613103964813315e-06
200.91620294404822;238.33914680307115;inf;351306.0629424964;7450.009765625;0.0;0.0;9.81335163116455;3.8082957777940793e-06
197.5854248041058;235.59656898559794;inf;351476.15830686036;7450.009765625;0.0;0.0;9.81335163116455;3.863981813673475e-06
194.27996986057843;232.88906187803607;inf;351642.2080696828;7450.009765625;0.0;0.0;9.81335163116455;3.9234931852596e-06
191.00103694664662;230.2177664907317;inf;351804.21364012046;7450.009765625;0.0;0.0;9.81335163116455;3.987085332562061e-06
187.7499006880592;227.58386288117475;inf;351962.1763932216;7450.009765625;0.0;0.0;9.81335163116455;4.055008185236972e-06
184.52791655195628;224.9885707112606;inf;352116.0976692821;7450.009765625;0.0;0.0;9.81335163116455;4.127380751350353e-06
181.3365256565769;222.4331492833063;inf;352265.97877294954;7450.009765625;0.0;0.0;9.81335163116455;4.204295739186113e-06
178.17726025598049;219.9188978151326;inf;352411.82097184006;7450.009765625;0.0;0.0;9.81335163116455;4.285934048891167e-06
